load ./log/checkpoint_epoch100.pth
================================================================================
Epoch [101/300]
Test time : 69.6158230304718 s
i,	,y,	p
1149 0.0 1.413517
1150 0.0 0.9075013
1151 0.0 1.4612025
1152 1.0 0.21802995
1153 1.0 0.3347662
1154 1.0 0.26970872
1155 1.0 0.42707434
1156 1.0 0.610448
1157 1.0 0.23594603
1158 1.0 0.37015936
1159 1.0 0.6390733
1160 1.0 0.4272885
1161 1.0 0.26386133
1162 1.0 0.7072337
1163 1.0 0.87925166
1164 1.0 0.48543113
1165 1.0 0.6907167
1166 1.0 0.6582305
1167 1.0 0.42426285
1168 1.0 0.48915046
1169 1.0 1.0254186
1170 1.0 0.6444321
1171 1.0 0.12205517
1172 1.0 0.4891152
1173 1.0 0.3137452
1174 1.0 0.6081382
1175 1.0 0.2880299
1176 1.0 0.47216383
1177 1.0 0.4181205
1178 1.0 0.854072
1179 1.0 0.88225144
1180 1.0 0.3464346
1181 1.0 0.20607512
1182 1.0 0.8488518
1183 1.0 0.8102711
1184 1.0 0.3754454
1185 1.0 0.8646012
1186 1.0 0.7859592
1187 1.0 0.81413704
1188 1.0 0.32779074
1189 1.0 0.28396237
1190 1.0 0.9673404
1191 1.0 0.733242
1192 1.0 0.25539616
1193 1.0 0.75610495
1194 1.0 0.7517425
1195 1.0 0.48820168
1196 1.0 0.38696215
1197 1.0 1.0204548
1198 1.0 0.59093636
1199 1.0 0.30263332
1200 1.0 0.76876414
1201 1.0 0.61289847
1202 1.0 0.2644428
1203 1.0 0.7764523
1204 1.0 0.36989018
1205 1.0 0.44731924
1206 1.0 0.7380108
1207 1.0 0.4252864
1208 1.0 0.3348249
1209 1.0 0.5359441
1210 1.0 0.17689286
1211 1.0 0.9944778
1212 1.0 0.21310484
1213 1.0 0.6302767
1214 1.0 0.28232715
1215 1.0 0.7517454
1216 0.0 1.313253
1217 0.0 1.0831591
1218 0.0 0.9673297
1219 0.0 0.8177819
1220 0.0 0.60431206
1221 0.0 0.8590778
1222 0.0 0.4066543
1223 0.0 1.1145561
1224 0.0 0.6395012
1225 0.0 0.61451465
1226 0.0 0.7016368
1227 0.0 0.59737575
1228 0.0 0.7200102
1229 0.0 0.6747806
1230 0.0 0.7795203
1231 0.0 1.2145383
1232 0.0 0.32707745
1233 0.0 0.3072553
1234 0.0 1.0099963
1235 0.0 0.68211776
1236 0.0 1.1778829
1237 0.0 0.48299977
1238 0.0 0.7824586
1239 0.0 0.672193
1240 0.0 0.4090932
1241 0.0 0.29021567
1242 0.0 0.9712028
1243 0.0 0.90092385
1244 0.0 1.2400514
1245 0.0 1.2438254
1246 0.0 0.95997566
1247 0.0 0.48059162
1248 0.0 1.360661
1249 0.0 0.6943884
1250 0.0 1.1400242
1251 0.0 1.2366575
1252 0.0 0.97739863
1253 0.0 0.5723585
1254 0.0 0.34029895
1255 0.0 0.8552631
1256 0.0 0.9472921
1257 0.0 0.73878247
1258 0.0 0.87558097
1259 0.0 1.095379
1260 0.0 1.3059616
1261 0.0 0.6924769
1262 0.0 0.8372754
1263 0.0 0.81349087
1264 0.0 0.90207
1265 0.0 0.3177418
1266 0.0 0.4845275
1267 0.0 0.50016665
1268 0.0 0.91597134
1269 0.0 1.6064209
1270 0.0 1.1656033
1271 0.0 0.9727183
1272 0.0 0.98712456
1273 0.0 0.93612874
1274 0.0 0.8573084
1275 0.0 1.1275262
1276 0.0 0.22623609
1277 0.0 1.2066077
1278 0.0 1.1620135
1279 0.0 0.81292117
1280 1.0 0.32899088
1281 1.0 1.4253112
1282 1.0 0.2522779
1283 1.0 0.25396183
1284 1.0 0.53325325
1285 1.0 0.13992059
1286 1.0 0.56440794
1287 1.0 0.47661924
1288 1.0 0.40279737
1289 1.0 0.54662687
1290 1.0 0.34733632
1291 1.0 0.4480198
1292 1.0 0.9764506
1293 1.0 0.3192178
1294 1.0 0.5944569
1295 1.0 0.23946661
1296 1.0 0.653785
1297 1.0 0.23858048
1298 1.0 0.9563744
1299 1.0 0.7984669
1300 1.0 0.3192178
1301 1.0 0.43930137
1302 1.0 0.47253606
1303 1.0 0.46148467
1304 1.0 0.42265153
1305 1.0 0.46089917
1306 1.0 1.1185473
1307 1.0 0.31459364
1308 1.0 0.5858497
1309 1.0 0.5954476
1310 1.0 0.29915854
1311 1.0 0.6119575
1312 1.0 0.38764536
1313 1.0 0.59506094
1314 1.0 0.40664157
1315 1.0 0.37255785
1316 1.0 0.54346615
1317 1.0 0.76906645
1318 1.0 0.26810595
1319 1.0 0.30152553
1320 1.0 0.6554798
1321 1.0 0.31388393
1322 1.0 0.71623915
1323 1.0 0.3088511
1324 1.0 0.7975994
1325 1.0 0.2908682
1326 1.0 0.66059047
1327 1.0 0.4528987
1328 1.0 0.59893763
1329 1.0 0.962766
1330 1.0 0.52915275
1331 1.0 0.5192215
1332 1.0 0.69262516
1333 1.0 0.71045125
1334 1.0 0.57652885
1335 1.0 0.63067454
1336 1.0 0.4724991
1337 1.0 0.8946144
1338 1.0 0.44941482
1339 1.0 0.43201795
1340 1.0 0.18717252
1341 1.0 0.52790445
1342 1.0 0.2865971
1343 1.0 0.1891646
1344 0.0 0.4591144
1345 0.0 0.69425213
1346 0.0 0.6697506
1347 0.0 0.63701266
1348 0.0 1.0709159
1349 0.0 0.93183374
1350 0.0 0.8263268
1351 0.0 0.63972694
1352 0.0 1.1194565
1353 0.0 1.003596
1354 0.0 1.2461772
1355 0.0 1.1412559
1356 0.0 0.6932348
1357 0.0 0.46477512
1358 0.0 0.7506838
1359 0.0 0.9664955
1360 0.0 1.0292944
1361 0.0 0.43241516
1362 0.0 0.65407985
1363 0.0 0.43782642
1364 0.0 0.5565431
1365 0.0 1.476027
1366 0.0 0.71180487
1367 0.0 0.42369452
1368 0.0 0.88362265
1369 0.0 1.0801605
1370 0.0 0.7815819
1371 0.0 0.4655095
1372 0.0 0.62027854
1373 0.0 1.0777504
1374 0.0 0.65547866
1375 0.0 1.1373994
1376 0.0 0.7205467
1377 0.0 0.5325191
1378 0.0 0.6198575
1379 0.0 0.3528025
1380 0.0 0.6439306
1381 0.0 0.50880945
1382 0.0 1.1291094
1383 0.0 0.66366357
1384 0.0 1.5721265
1385 0.0 0.5653411
1386 0.0 0.4958356
1387 0.0 1.0720676
1388 0.0 0.7035394
1389 0.0 0.37899664
1390 0.0 1.2939382
1391 0.0 0.76839036
1392 0.0 1.6281853
1393 0.0 0.42029837
1394 0.0 0.58057404
1395 0.0 0.6285825
1396 0.0 0.9194688
1397 0.0 1.3296757
1398 0.0 0.6764238
1399 0.0 0.7221262
1400 0.0 0.36088625
1401 0.0 0.40104094
1402 0.0 0.39713526
1403 0.0 0.7948507
1404 0.0 1.2620287
1405 0.0 1.1085291
1406 0.0 1.3927397
1407 0.0 0.62836134
1408 1.0 0.610448
1409 1.0 0.5098361
1410 1.0 0.80904
1411 1.0 0.28081787
1412 1.0 0.2627488
1413 1.0 0.3715894
1414 1.0 0.71987677
1415 1.0 0.73076814
1416 1.0 0.3306753
1417 1.0 0.32862356
1418 1.0 0.6143794
1419 1.0 0.4534311
1420 1.0 0.3785629
1421 1.0 0.25984374
1422 1.0 0.7932406
1423 1.0 0.2991623
1424 1.0 0.19113587
1425 1.0 0.93649966
1426 1.0 1.0682578
1427 1.0 0.43700394
1428 1.0 0.63776016
1429 1.0 0.6923268
1430 1.0 0.50598794
1431 1.0 1.1961131
1432 1.0 0.19646081
1433 1.0 0.50702316
1434 1.0 1.1962829
1435 1.0 0.2536286
1436 1.0 0.41821936
1437 1.0 0.9090321
1438 1.0 0.42800742
1439 1.0 0.6915553
1440 1.0 0.8646021
1441 1.0 0.39353022
1442 1.0 0.5553846
1443 1.0 0.8189279
1444 1.0 0.8022954
1445 1.0 0.318588
1446 1.0 0.52915174
1447 1.0 0.5033811
1448 1.0 0.23852374
1449 1.0 0.6573638
1450 1.0 0.6133741
1451 1.0 0.5857876
1452 1.0 0.7438615
1453 1.0 0.42468444
1454 1.0 0.748592
1455 1.0 0.4948756
1456 1.0 0.7932389
1457 1.0 0.51712316
1458 1.0 0.90807974
1459 1.0 0.10604012
1460 1.0 0.6233317
1461 1.0 0.44563675
1462 1.0 0.6682811
1463 1.0 0.41456786
1464 1.0 0.64990145
1465 1.0 0.24930611
1466 1.0 0.5692962
1467 1.0 0.57317126
1468 1.0 0.2737143
1469 1.0 0.6133741
1470 1.0 0.5849534
1471 1.0 0.55075455
1472 0.0 0.7930684
1473 0.0 1.040779
1474 0.0 1.1201105
1475 0.0 0.9063633
1476 0.0 0.76849735
1477 0.0 0.8836173
1478 0.0 0.88581973
1479 0.0 1.2262752
1480 0.0 1.3929032
1481 0.0 0.5661151
1482 0.0 1.002904
1483 0.0 0.46007478
1484 0.0 0.67292094
1485 0.0 1.2308192
1486 0.0 0.4415944
1487 0.0 1.1333128
1488 0.0 0.9302026
1489 0.0 0.985819
1490 0.0 0.8682615
1491 0.0 0.42732447
1492 0.0 0.8215287
1493 0.0 1.2760733
1494 0.0 0.39005414
1495 0.0 0.79196006
1496 0.0 0.37301153
1497 0.0 1.3710757
1498 0.0 0.93962425
1499 0.0 1.4636078
1500 0.0 0.8328218
1501 0.0 1.1959188
1502 0.0 0.75218403
1503 0.0 1.1641239
1504 0.0 0.52732587
1505 0.0 1.0381308
1506 0.0 0.6248373
1507 0.0 1.2300421
1508 0.0 0.92931706
1509 0.0 0.42387596
1510 0.0 1.0382183
1511 0.0 0.42424747
1512 0.0 1.0848691
1513 0.0 0.32525706
1514 0.0 1.0056018
1515 0.0 0.5152547
1516 0.0 1.5070107
1517 0.0 0.7209039
1518 0.0 0.9696807
1519 0.0 1.0832729
1520 0.0 0.97126496
1521 0.0 1.0919644
1522 0.0 0.8803576
1523 0.0 1.2468247
1524 0.0 1.2094156
1525 0.0 0.7822267
1526 0.0 0.77229804
1527 0.0 0.80750203
1528 0.0 0.6547889
1529 0.0 1.0208255
1530 0.0 0.6604481
1531 0.0 0.55333
1532 0.0 0.41148165
1533 0.0 0.5900768
1534 0.0 1.250506
1535 0.0 1.6457448
1536 1.0 0.705161
1537 1.0 0.86024237
1538 1.0 0.50983465
1539 1.0 0.6857984
1540 1.0 0.6218308
1541 1.0 0.82004553
1542 1.0 0.50085306
1543 1.0 0.37710232
1544 1.0 0.25960088
1545 1.0 0.6526624
1546 1.0 0.31876704
1547 1.0 0.6991085
1548 1.0 0.8620467
1549 1.0 0.3355077
1550 1.0 0.5546476
1551 1.0 1.2127049
1552 1.0 0.5306738
1553 1.0 0.40889075
1554 1.0 0.42707202
1555 1.0 0.5527406
1556 1.0 1.1468401
1557 1.0 0.32336825
1558 1.0 1.0142224
1559 1.0 0.33681968
1560 1.0 0.35159984
1561 1.0 0.51960963
1562 1.0 0.8470997
1563 1.0 0.69910693
1564 1.0 0.553145
1565 1.0 0.29545933
1566 1.0 0.33544764
1567 1.0 0.67364615
1568 1.0 0.5977105
1569 1.0 0.55032563
1570 1.0 0.55465037
1571 1.0 0.916597
1572 1.0 0.6611692
1573 1.0 0.37076744
1574 1.0 0.19847713
1575 1.0 0.38007703
1576 1.0 0.36650458
1577 1.0 0.60471976
1578 1.0 0.81118846
1579 1.0 0.7258612
1580 1.0 0.30313772
1581 1.0 1.1037098
1582 1.0 0.31529185
1583 1.0 0.18407057
1584 1.0 0.23521006
1585 1.0 0.4766179
1586 1.0 0.25539616
1587 1.0 0.36569682
1588 1.0 0.42841554
1589 1.0 0.48917058
1590 1.0 0.17688517
1591 1.0 0.6569718
1592 1.0 0.32415125
1593 1.0 0.47355872
1594 1.0 0.66512704
1595 1.0 0.86129606
1596 1.0 0.36950332
1597 1.0 0.58853203
1598 1.0 0.98209363
1599 1.0 0.505867
1600 0.0 0.9089942
1601 0.0 0.9249894
1602 0.0 0.42654386
1603 0.0 0.94299763
1604 0.0 1.19505
1605 0.0 0.9878898
1606 0.0 0.84640604
1607 0.0 0.525157
1608 0.0 0.9684111
1609 0.0 0.78835285
1610 0.0 0.6554255
1611 0.0 0.4183351
1612 0.0 0.8865502
1613 0.0 0.9898082
1614 0.0 0.628688
1615 0.0 1.23245
1616 0.0 0.51328903
1617 0.0 1.1834029
1618 0.0 1.1870493
1619 0.0 0.6883388
1620 0.0 0.9949417
1621 0.0 0.7007827
1622 0.0 0.30737522
1623 0.0 0.49363792
1624 0.0 0.8499019
1625 0.0 0.7981132
1626 0.0 0.32384196
1627 0.0 1.771703
1628 0.0 1.1753911
1629 0.0 0.7155761
1630 0.0 0.42226994
1631 0.0 1.3441828
1632 0.0 0.92160696
1633 0.0 0.7923786
1634 0.0 0.9508239
1635 0.0 1.0451037
1636 0.0 0.42526293
1637 0.0 0.9589252
1638 0.0 1.0244004
1639 0.0 1.4019465
1640 0.0 0.9707956
1641 0.0 1.1899955
1642 0.0 0.34000406
1643 0.0 0.953761
1644 0.0 1.2686247
1645 0.0 1.2211173
1646 0.0 0.5599766
1647 0.0 0.8669179
1648 0.0 0.84837514
1649 0.0 1.1268122
1650 0.0 0.38709846
1651 0.0 1.2130672
1652 0.0 0.6064517
1653 0.0 1.0490003
1654 0.0 0.6436457
1655 0.0 0.18218058
1656 0.0 1.4863838
1657 0.0 0.72359693
1658 0.0 1.0166665
1659 0.0 0.28202876
1660 0.0 0.4931674
1661 0.0 0.85418
1662 0.0 0.6347619
1663 0.0 1.1499313
1664 1.0 0.25154793
1665 1.0 0.24168465
1666 1.0 0.63378567
1667 1.0 1.3517196
1668 1.0 0.77711225
1669 1.0 0.19554007
1670 1.0 0.23634766
1671 1.0 0.75515586
1672 1.0 0.31596494
1673 1.0 0.36622518
1674 1.0 0.30543882
1675 1.0 0.69964844
1676 1.0 0.4736604
1677 1.0 0.33341813
1678 1.0 0.15047528
1679 1.0 0.8859535
1680 1.0 0.42769137
1681 1.0 0.5087328
1682 1.0 0.8315478
1683 1.0 0.3829952
1684 1.0 0.8103705
1685 1.0 0.5232241
1686 1.0 0.36950222
1687 1.0 0.6285676
1688 1.0 0.2360965
1689 1.0 0.86012423
1690 1.0 0.44355986
1691 1.0 0.8754886
1692 1.0 0.28279623
1693 1.0 0.6785646
1694 1.0 0.42707434
1695 1.0 0.23102
1696 1.0 0.26262778
1697 1.0 0.70842016
1698 1.0 1.0707607
1699 1.0 0.6499015
1700 1.0 0.43653527
1701 1.0 0.56322545
1702 1.0 0.46680638
1703 1.0 0.97487164
1704 1.0 0.5752714
1705 1.0 0.37015927
1706 1.0 0.2262854
1707 1.0 0.69693834
1708 1.0 0.69570804
1709 1.0 0.77487296
1710 1.0 0.259604
1711 1.0 0.6659277
1712 1.0 0.42376262
1713 1.0 0.51932764
1714 1.0 1.2457194
1715 1.0 0.40676752
1716 1.0 0.38798556
1717 1.0 0.82738173
1718 1.0 0.41860572
1719 1.0 0.2431149
1720 1.0 0.5098361
1721 1.0 0.73076814
1722 1.0 0.61337596
1723 1.0 0.4618392
1724 1.0 0.42801
1725 1.0 0.87512046
1726 1.0 0.7847968
1727 1.0 0.37930125
1728 0.0 1.2212394
1729 0.0 0.61462414
1730 0.0 0.5882032
1731 0.0 1.1099354
1732 0.0 0.72807914
1733 0.0 1.0010904
1734 0.0 0.62083036
1735 0.0 0.93352014
1736 0.0 0.7923247
1737 0.0 0.81239873
1738 0.0 1.1702616
1739 0.0 0.42751825
1740 0.0 1.0759083
1741 0.0 1.0474942
1742 0.0 1.3840687
1743 0.0 0.6932375
1744 0.0 0.9267835
1745 0.0 1.0511957
1746 0.0 0.9261802
1747 0.0 0.53351504
1748 0.0 0.43351355
1749 0.0 0.8829827
1750 0.0 0.6585081
1751 0.0 0.55278724
1752 0.0 1.1005816
1753 0.0 1.2705848
1754 0.0 0.6437503
1755 0.0 0.36589283
1756 0.0 0.8206293
1757 0.0 0.5480381
1758 0.0 0.64046717
1759 0.0 0.33560222
1760 0.0 0.38608405
1761 0.0 0.8780367
1762 0.0 0.3657607
1763 0.0 0.54634094
1764 0.0 0.6078705
1765 0.0 0.7581222
1766 0.0 0.50090057
1767 0.0 1.273537
1768 0.0 0.295991
1769 0.0 1.0165328
1770 0.0 0.3355522
1771 0.0 1.2389686
1772 0.0 1.2708403
1773 0.0 0.69627726
1774 0.0 1.1317337
1775 0.0 0.7896514
1776 0.0 0.9810087
1777 0.0 1.3075993
1778 0.0 0.6116902
1779 0.0 0.4475305
1780 0.0 1.0326105
1781 0.0 1.0965756
1782 0.0 0.6403928
1783 0.0 0.68657994
1784 0.0 1.7532355
1785 0.0 0.40226734
1786 0.0 0.8749571
1787 0.0 1.3933977
1788 0.0 1.0114475
1789 0.0 1.5472573
1790 0.0 0.313683
1791 0.0 0.6407913
1792 1.0 0.31844318
1793 1.0 1.1611648
1794 1.0 1.1187625
1795 1.0 0.8291839
1796 1.0 1.4395672
1797 1.0 0.6804257
1798 1.0 0.5885309
1799 1.0 0.7724014
1800 1.0 0.52213305
1801 1.0 0.73388976
1802 1.0 0.48820487
1803 1.0 0.5220314
1804 1.0 0.3259778
1805 1.0 0.37727794
1806 1.0 0.37666476
1807 1.0 0.6233329
1808 1.0 0.55424595
1809 1.0 0.18133238
1810 1.0 0.43763578
1811 1.0 0.9857956
1812 1.0 0.86645687
1813 1.0 0.32091227
1814 1.0 0.4424285
1815 1.0 0.5058512
1816 1.0 0.2880299
1817 1.0 1.0384978
1818 1.0 0.472044
1819 1.0 0.6167672
1820 1.0 0.5527406
1821 1.0 0.38040608
1822 1.0 0.88051844
1823 1.0 0.31600747
1824 1.0 0.692624
1825 1.0 0.46775004
1826 1.0 0.20815119
1827 1.0 0.4343621
1828 1.0 0.6803879
1829 1.0 0.46091366
1830 1.0 0.7932406
1831 1.0 0.6201105
1832 1.0 0.23128113
1833 1.0 0.425095
1834 1.0 0.24736318
1835 1.0 0.21954188
1836 1.0 0.5416471
1837 1.0 0.6784735
1838 1.0 0.89869004
1839 1.0 0.87182367
1840 1.0 1.3462602
1841 1.0 0.84729314
1842 1.0 0.8618002
1843 1.0 0.5303982
1844 1.0 0.7932389
1845 1.0 0.6620588
1846 1.0 0.41798946
1847 1.0 0.7765702
1848 1.0 0.7594357
1849 1.0 0.49335828
1850 1.0 0.24930455
1851 1.0 0.2699692
1852 1.0 0.8946149
1853 1.0 0.29898384
1854 1.0 1.1369934
1855 1.0 0.5754678
1856 0.0 0.9334203
1857 0.0 0.29049316
1858 0.0 0.47972313
1859 0.0 1.1822933
1860 0.0 1.2153405
1861 0.0 0.92196995
1862 0.0 1.0856116
1863 0.0 0.6209464
1864 0.0 1.2425582
1865 0.0 0.5883997
1866 0.0 1.4324604
1867 0.0 0.71457267
1868 0.0 1.1107919
1869 0.0 0.9697338
1870 0.0 0.849836
1871 0.0 0.668034
1872 0.0 0.36308223
1873 0.0 1.6877217
1874 0.0 0.50371665
1875 0.0 0.40976334
1876 0.0 0.44417787
1877 0.0 0.5342207
1878 0.0 0.876698
1879 0.0 0.5926075
1880 0.0 0.7330712
1881 0.0 1.2133964
1882 0.0 0.71325773
1883 0.0 1.5537244
1884 0.0 0.28102538
1885 0.0 0.3879831
1886 0.0 0.87317586
1887 0.0 0.6939423
1888 0.0 0.52261096
1889 0.0 1.0555439
1890 0.0 1.0447451
1891 0.0 0.60599524
1892 0.0 0.79854745
1893 0.0 0.6626398
1894 0.0 0.22187531
1895 0.0 0.5541613
1896 0.0 0.9297918
1897 0.0 1.0933962
1898 0.0 0.83918566
1899 0.0 1.6552567
1900 0.0 0.41413817
1901 0.0 0.8600878
1902 0.0 0.2760595
1903 0.0 0.8412025
1904 0.0 0.79999083
1905 0.0 1.2768512
1906 0.0 0.9090308
1907 0.0 0.2849817
1908 0.0 0.58642596
1909 0.0 0.93028164
1910 0.0 0.5540598
1911 0.0 0.8661377
1912 0.0 0.9489312
1913 0.0 1.2497256
1914 0.0 0.50710684
1915 0.0 0.72600096
1916 0.0 0.7026641
1917 0.0 0.65725756
1918 0.0 0.9241047
1919 0.0 0.50807035
1920 1.0 0.6907167
1921 1.0 0.2872463
1922 1.0 0.39558303
1923 1.0 0.6931872
1924 1.0 0.7547778
1925 1.0 1.0011958
1926 1.0 0.87068087
1927 1.0 0.3603328
1928 1.0 0.66005903
1929 1.0 0.31164527
1930 1.0 0.42004085
1931 1.0 0.8946149
1932 1.0 0.18754417
1933 1.0 0.692624
1934 1.0 0.46139684
1935 1.0 0.8548648
1936 1.0 0.2991623
1937 1.0 0.57976836
1938 1.0 0.6554798
1939 1.0 0.45511958
1940 1.0 0.2329355
1941 1.0 0.31113303
1942 1.0 0.7439456
1943 1.0 0.8394825
1944 1.0 0.30598363
1945 1.0 0.19198292
1946 1.0 0.37358332
1947 1.0 0.39740753
1948 1.0 0.61169106
1949 1.0 1.0134637
1950 1.0 0.5242608
1951 1.0 0.3992779
1952 1.0 0.54646367
1953 1.0 0.44009906
1954 1.0 0.62492377
1955 1.0 1.1961131
1956 1.0 1.0305607
1957 1.0 0.19471076
1958 1.0 0.23860896
1959 1.0 0.8908026
1960 1.0 0.94895655
1961 1.0 0.2265725
1962 1.0 0.5312608
1963 1.0 0.4433181
1964 1.0 0.590555
1965 1.0 0.5216915
1966 1.0 0.70796907
1967 1.0 0.4250452
1968 1.0 0.81461465
1969 1.0 0.6682811
1970 1.0 0.6343145
1971 1.0 0.7808151
1972 1.0 0.25227624
1973 1.0 0.28334802
1974 1.0 0.33075678
1975 1.0 0.30454025
1976 1.0 0.4443095
1977 1.0 0.8595097
1978 1.0 0.25719067
1979 1.0 0.84729314
1980 1.0 0.5561624
1981 1.0 0.4665571
1982 1.0 0.38637984
1983 1.0 0.49153998
1984 0.0 1.1280881
1985 0.0 0.44222403
1986 0.0 0.29512075
1987 0.0 0.98922694
1988 0.0 0.77807033
1989 0.0 0.77660745
1990 0.0 0.4417085
1991 0.0 0.3373059
1992 0.0 0.6241085
1993 0.0 1.0535964
1994 0.0 1.1611221
1995 0.0 1.16829
1996 0.0 0.70038354
1997 0.0 0.78572196
1998 0.0 1.0335321
1999 0.0 1.3484637
2000 0.0 0.6306167
2001 0.0 0.9237211
2002 0.0 1.1948048
2003 0.0 0.92800236
2004 0.0 1.4628013
2005 0.0 0.4034914
2006 0.0 0.6211179
2007 0.0 1.225044
2008 0.0 0.6217753
2009 0.0 0.5820468
2010 0.0 0.57954025
2011 0.0 0.4060849
2012 0.0 0.6274967
2013 0.0 0.6843748
2014 0.0 0.47967574
2015 0.0 0.7821783
2016 0.0 0.71840787
2017 0.0 0.8268536
2018 0.0 1.013607
2019 0.0 1.5618782
2020 0.0 0.48952144
2021 0.0 0.7713437
2022 0.0 0.3693124
2023 0.0 0.5006823
2024 0.0 0.50807863
2025 0.0 0.6762313
2026 0.0 1.025103
2027 0.0 0.49364206
2028 0.0 0.85483587
2029 0.0 1.1920756
2030 0.0 0.4698172
2031 0.0 1.1124179
2032 0.0 0.6701705
2033 0.0 0.999908
2034 0.0 1.1030338
2035 0.0 1.1887943
2036 0.0 1.3376663
2037 0.0 0.9178014
2038 0.0 0.299251
2039 0.0 0.750453
2040 0.0 0.39460373
2041 0.0 1.1777159
2042 0.0 0.65997577
2043 0.0 0.9965351
2044 0.0 0.3599266
2045 0.0 0.35271198
2046 0.0 1.1284418
2047 0.0 0.8330489
2048 1.0 0.9997493
2049 1.0 0.30313772
2050 1.0 0.8193989
2051 1.0 0.3778991
2052 1.0 0.41860572
2053 1.0 0.38827604
2054 1.0 0.36986935
2055 1.0 0.40557334
2056 1.0 0.2744881
2057 1.0 0.44957533
2058 1.0 0.6007117
2059 1.0 0.517125
2060 1.0 0.2345425
2061 1.0 0.65934265
2062 1.0 0.18734759
2063 1.0 0.2522779
2064 1.0 0.3940919
2065 1.0 0.638353
2066 1.0 0.75284284
2067 1.0 0.67508906
2068 1.0 0.39862743
2069 1.0 0.3770426
2070 1.0 0.56861985
2071 1.0 1.1044577
2072 1.0 0.7300189
2073 1.0 0.24709356
2074 1.0 0.7321282
2075 1.0 0.3289937
2076 1.0 0.20755967
2077 1.0 0.678019
2078 1.0 0.22068387
2079 1.0 0.45427266
2080 1.0 0.41956273
2081 1.0 0.5106618
2082 1.0 0.30884957
2083 1.0 0.8397003
2084 1.0 0.2955623
2085 1.0 0.66694313
2086 1.0 0.50485015
2087 1.0 0.48492077
2088 1.0 1.1143034
2089 1.0 0.20225368
2090 1.0 0.31577635
2091 1.0 0.25909677
2092 1.0 0.6560824
2093 1.0 0.73076427
2094 1.0 0.38461912
2095 1.0 0.839704
2096 1.0 0.53471726
2097 1.0 0.6745886
2098 1.0 0.34479704
2099 1.0 0.3454356
2100 1.0 0.47838268
2101 1.0 0.5585753
2102 1.0 0.7557277
2103 1.0 0.5436746
2104 1.0 0.6455837
2105 1.0 0.914416
2106 1.0 0.5192861
2107 1.0 1.0222862
2108 1.0 0.42758936
2109 1.0 0.53709245
2110 1.0 0.70509505
2111 1.0 0.3298328
2112 0.0 0.8379783
2113 0.0 1.1623303
2114 0.0 0.57899255
2115 0.0 0.34949186
2116 0.0 0.41316468
2117 0.0 0.95368177
2118 0.0 0.68148047
2119 0.0 0.519089
2120 0.0 0.79980814
2121 0.0 0.24307805
2122 0.0 0.42056516
2123 0.0 0.3056205
2124 0.0 1.3303028
2125 0.0 0.7300485
2126 0.0 1.2080461
2127 0.0 0.43772745
2128 0.0 1.0888401
2129 0.0 1.2733995
2130 0.0 0.5782449
2131 0.0 1.065879
2132 0.0 0.87898415
2133 0.0 1.3291817
2134 0.0 0.8238547
2135 0.0 1.0049624
2136 0.0 0.9221507
2137 0.0 0.8840613
2138 0.0 1.174699
2139 0.0 0.46656612
2140 0.0 0.92671627
2141 0.0 0.76897913
2142 0.0 1.2958838
2143 0.0 0.66602635
2144 0.0 0.5044214
2145 0.0 0.736604
2146 0.0 0.53999996
2147 0.0 0.48643053
2148 0.0 0.6608365
2149 0.0 0.37142763
2150 0.0 0.45614424
2151 0.0 0.54684734
2152 0.0 1.0151482
2153 0.0 0.87680393
2154 0.0 0.71951026
2155 0.0 0.9433206
2156 0.0 0.7936245
2157 0.0 1.1598489
2158 0.0 0.72527796
2159 0.0 1.2009137
2160 0.0 1.2469457
2161 0.0 0.44711253
2162 0.0 0.374623
2163 0.0 1.8498482
2164 0.0 0.55153984
2165 0.0 1.0026768
2166 0.0 1.0166864
2167 0.0 1.0992242
2168 0.0 1.1582819
2169 0.0 0.99614173
2170 0.0 0.75960785
2171 0.0 0.74997973
2172 0.0 0.656185
2173 0.0 1.1305193
2174 0.0 1.1775683
2175 0.0 1.0552021
2176 1.0 0.71261764
2177 1.0 0.36392716
2178 1.0 0.5889573
2179 1.0 0.283345
2180 1.0 0.29598632
2181 1.0 0.25304577
2182 1.0 0.58547986
2183 1.0 0.43723047
2184 1.0 0.8195814
2185 1.0 0.34479704
2186 1.0 1.1582073
2187 1.0 0.35813355
2188 1.0 0.305871
2189 1.0 0.74087995
2190 1.0 0.42036197
2191 1.0 0.6710003
2192 1.0 1.136989
2193 1.0 0.36751515
2194 1.0 0.35160166
2195 1.0 0.6436545
2196 1.0 0.32862592
2197 1.0 0.2662606
2198 1.0 0.40305412
2199 1.0 0.3781463
2200 1.0 0.6194554
2201 1.0 0.30540884
2202 1.0 0.7095984
2203 1.0 0.43929994
2204 1.0 0.58383006
2205 1.0 0.64443314
2206 1.0 0.47757223
2207 1.0 0.5121123
2208 1.0 0.22077937
2209 1.0 0.643024
2210 1.0 0.44763136
2211 1.0 1.0427091
2212 1.0 0.41456786
2213 1.0 0.62839425
2214 1.0 0.7713252
2215 1.0 0.8056065
2216 1.0 0.4863921
2217 1.0 0.8978619
2218 1.0 0.59893763
2219 1.0 0.7017046
2220 1.0 1.0254186
2221 1.0 0.18217495
2222 1.0 0.41334397
2223 1.0 0.21518551
2224 1.0 0.68015605
2225 1.0 0.39927605
